ID,Course,Format,Start date,Age C,Created Date,Close Date,Lost Deal Reason C,Contact C,Is Won,Scholarship Name C,Drop,Campaign ID,Days From Last Touch Point C,Days Until Closure C,Discount Name C,Drop Reason C,Lost Reason Notes C,Hours Before First Touch Point C,First Touch Point Type C,First Touch Point Date C,First Offer Date C,Cov ID Discount C,Fiscal Year,Financing Options C,Need Financing C,Is Closed,Is Private,Interest C,Ga Connector Browser C,Ga Connector First Click Campaign C,Ga Connector First Click Channel C,Ga Connector First Click Source C,Ga Connector First Click Landing Page C,Ga Connector First Click Content C,Days For First Touch Point C,Ga Connector First Click Re Ferrer C,Ga Connector Google Analytics Link C,Ga Connector Last Click Campaign C,Ga Connector Last Click Channel C,Ga Connector Last Click Content C,Ga Connector Last Click Landing Page C,Ga Connector Last Click Medium C,Ga Connector Last Click Source C,Financing Option Discount C,Leads Ource,Lead Source C C,Technical Interview Date C,Qualified C,Media Event C,Payment Plan C,Partnership Discount Amount C
0011t00001ALvAOAA1,WD,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019iqhvAAA,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvapAAD,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irFTAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvaUAAT,WD,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irF8AAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvAWAA1,WD,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019iqi3AAA,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvb2AAD,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irFgAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvb3AAD,UX,FT,22/06/2020,,28/02/2020,44124,Missed in application,0031t000019irFhAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvb5AAD,WD,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019irFjAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvbGAAT,WD,FT,29/06/2020,,28/02/2020,43921,Bad candidate,0031t000019irGJAAY,FALSE,Vinted,FALSE,,,32,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvbVAAT,DA,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irGYAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvbwAAD,UX,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irGzAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvbxAAD,DA,FT,22/06/2020,,28/02/2020,44124,Missed in application,0031t000019irH0AAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvcIAAT,UX,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irHqAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvcjAAD,UX,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irIHAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvcqAAD,WD,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irIOAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvCqAAL,UX,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019iqj8AAA,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvcVAAT,UX,FT,30/03/2020,,28/02/2020,43921,Can not afford the payment,0031t000019irI3AAI,FALSE,Vinted,FALSE,,273,32,,,didnt answer,,,,,TRUE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvcXAAT,UX,FT,22/06/2020,,28/02/2020,44124,Missed in application,0031t000019irI5AAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvcZAAT,UX,FT,22/06/2020,,28/02/2020,43921,Missed in application,0031t000019irI7AAI,FALSE,Vinted,FALSE,,,32,,,wrong num. becas,1580.31,Call,43955,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,65.85,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,43891,TRUE,,,
0011t00001ALvDAAA1,UX,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019iqjhAAA,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvDgAAL,WD,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019iqkIAAQ,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvdHAAT,WD,FT,29/06/2020,,28/02/2020,44124,Missed in application,0031t000019irJOAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvDIAA1,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019iqjpAAA,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvDiAAL,UX,FT,22/06/2020,,28/02/2020,44124,Missed in application,0031t000019iqkKAAQ,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvdnAAD,WD,FT,29/06/2020,,28/02/2020,44124,Missed in application,0031t000019irJuAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvdNAAT,DA,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irJUAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvdUAAT,DA,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irJbAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvdYAAT,UX,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irJfAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALveaAAD,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irLaAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvejAAD,UX,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irLjAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALveKAAT,UX,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irLKAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALveoAAD,DA,PT,16/06/2020,,28/02/2020,43921,Missed in application,0031t000019irLoAAI,FALSE,Vinted,FALSE,,265,32,,,,336.16,Call,43903,,FALSE,2020,,,TRUE,FALSE,DAPT,,,,,,,14.01,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvePAAT,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irLPAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvESAA1,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019iqlOAAQ,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvETAA1,DA,FT,30/03/2020,,28/02/2020,43891,Not Qualified,0031t000019iqlPAAQ,FALSE,Vinted,FALSE,,,2,,,EasyLMS test failed,,,,,TRUE,2020,,,TRUE,FALSE,DAFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,43891,TRUE,,,
0011t00001ALvExAAL,WD,FT,29/06/2020,,28/02/2020,44124,Missed in application,0031t000019iqmDAAQ,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvezAAD,UX,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019irLzAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvFcAAL,UX,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019iqmjAAA,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvfdAAD,WD,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irN7AAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvfgAAD,UX,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irNAAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvFgAAL,DA,FT,22/06/2020,,28/02/2020,44124,Missed in application,0031t000019iqmnAAA,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvFhAAL,DA,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019iqmoAAA,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvfPAAT,UX,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irMtAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvftAAD,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irNNAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvfUAAT,UX,FT,22/06/2020,,28/02/2020,44124,Missed in application,0031t000019irMyAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvfWAAT,UX,PT,16/06/2020,,28/02/2020,43892,Not Qualified,0031t000019irN0AAI,FALSE,Vinted,FALSE,,,3,,,EasyLMS test failed,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,BCN_app_campus_ux_GA,Paid Search,google,https://www.ironhack.com/es/diseno-ux-ui/barcelona?utm_source=google-sea&utm_medium=cpc&utm_campaign=BCN_app_campus_ux_GA&utm_term={keywords}&gclid=Cj0KCQiAsbrxBRDpARIsAAnnz_NpWyOWzyPQcdC66E_7Owlzbu7qsUlZfqb0R4i7iibenDa-Jm7nUmoaAmEGEALw_wcB,(not set),,https://www.google.com/,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",(not set),Organic Search,(not set),https://www.ironhack.com/en,organic,google,,,Vinted,43892,TRUE,,,
0011t00001ALvg4AAD,WD,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irNYAAY,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvg7AAD,WD,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irNbAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvgeAAD,UX,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irOmAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,UXPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvgpAAD,UX,FT,30/03/2020,,28/02/2020,44124,Missed in application,0031t000019irOxAAI,FALSE,Vinted,FALSE,,,235,,,,,,,,TRUE,2020,,,TRUE,FALSE,UXFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvguAAD,WD,FT,28/09/2020,,28/02/2020,44124,Missed in application,0031t000019irP2AAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t00001ALvgvAAD,WD,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t000019irP3AAI,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
